date,p,pet,qobs
1989-12-12,1.8744384,4.25,0.287357626968532
1989-12-13,0,6.12,0.386974937650956
1989-12-14,0.33215471,5.56,0.365902045006597
1989-12-15,20.37842,4.03,0.398469242729697
1989-12-16,0.2319682,4.01,0.500002270925245
1989-12-17,0,4.51,0.63793393187014
1989-12-18,0,5.57,0.423373570400303
1989-12-19,0,6.85,0.365902045006597
1989-12-20,0,5.96,0.289273344481655
1989-12-21,0,5.06,0.245211841679814
1989-12-22,0,5.84,0.208813208930466
1989-12-23,0,5.85,0.181993163746737
1989-12-24,0,6.21,0.166667423641748
1989-12-25,0,5.93,0.154215259806445
1989-12-26,0,5.61,0.146169246251327
1989-12-27,0,5.92,0.136399086934396
1989-12-28,0,6.68,0.12854464513059
1989-12-29,0,6.73,0.119349201067597
1989-12-30,0,6.27,0.115326194290037
1989-12-31,0,6.16,0.113218905025602
1990-01-01,0,6.55,0.111111615761166
1990-01-02,0,6.2,0.110920044009853
1990-01-03,0,5.98,0.107471752486231
1990-01-04,0,6.32,0.101916171698173
1990-01-05,0,6.7,0.0881230056036831
1990-01-06,0,6.43,0.0660922542027623
1990-01-07,0,6.84,0.0883145773549954
1990-01-08,0,6.89,0.0915712971273055
1990-01-09,0,6.97,0.090230294868119
1990-01-10,0,6.58,0.0879314338523707
1990-01-11,0,6.44,0.084866285831373
1990-01-12,0,5.69,0.0860157163392472
1990-01-13,0,6.26,0.0825674248156248
1990-01-14,0,6.26,0.0787359897893777
1990-01-15,14.800729,5.83,0.0766287005249418
1990-01-16,1.6397018,4.04,0.0770118440275665
1990-01-17,0,4.83,0.0833337118208742
1990-01-18,0,5.84,0.0791191332920024
1990-01-19,0,5.81,0.07567084176838
1990-01-20,0,6.39,0.07567084176838
1990-01-21,0,6.04,0.0768202722762542
1990-01-22,0,6.78,0.0785444180380653
1990-01-23,0,6.09,0.0796938485459395
1990-01-24,0,6.05,0.0749045547631306
1990-01-25,0,6.76,0.0737551242552565
1990-01-26,0.00079979967,5.67,0.0729888372500071
1990-01-27,0,5.62,0.0745214112605059
1990-01-28,0,5.4,0.0729888372500071
1990-01-29,0,5.07,0.0737551242552565
1990-01-30,0,5.61,0.0764371287736295
1990-01-31,0,5.77,0.0766287005249418
1990-02-01,0,5.68,0.0764371287736295
1990-02-02,0,5.74,0.0747129830118183
1990-02-03,0,6.08,0.0729888372500071
1990-02-04,0,6.11,0.0727972654986947
1990-02-05,0,6.49,0.0718394067421329
1990-02-06,0.00024614993,6.86,0.0710731197368835
1990-02-07,0.21419582,4.67,0.0726056937473824
1990-02-08,0,5.4,0.0727972654986947
1990-02-09,0,5.2,0.0727972654986947
1990-02-10,0,5.37,0.0727972654986947
1990-02-11,0,5.68,0.0727972654986947
1990-02-12,0,6.15,0.0727972654986947
1990-02-13,0,5.67,0.0718394067421329
1990-02-14,0,5.22,0.0708815479855712
1990-02-15,0,5.75,0.0708815479855712
1990-02-16,0,5.46,0.0708815479855712
1990-02-17,0,4.95,0.0699236892290094
1990-02-18,0.0076391313,4.6,0.06915740222376
1990-02-19,0,4.45,0.07241412199607
1990-02-20,4.2663743,5,0.0727972654986947
1990-02-21,0.74230345,4.33,0.0729888372500071
1990-02-22,13.768594,3.79,0.0808432790538136
1990-02-23,0,4.67,0.126820499368779
1990-02-24,0,4.85,0.147701820261825
1990-02-25,0,5.04,0.143678813484266
1990-02-26,0,5.44,0.125479497109592
1990-02-27,20.542415,3.83,0.108429611242793
1990-02-28,0.00065050754,3.3,0.108046467740168
1990-03-01,0,4.42,0.124713210104343
1990-03-02,0,4.68,0.128353073379278
1990-03-03,0,4.49,0.122797492591219
1990-03-04,0,4.4,0.117433483554473
1990-03-05,0,4.43,0.1147514790361
1990-03-06,0,4.47,0.11149475926379
1990-03-07,0,4.41,0.109195898248042
1990-03-08,0,4.47,0.102107743449485
1990-03-09,0,4.67,0.0996173106824244
1990-03-10,0,5.26,0.0996173106824244
1990-03-11,0,4.84,0.0963605909101143
1990-03-12,0,4.55,0.0938701581430537
1990-03-13,0,4.49,0.0936785863917414
1990-03-14,0,4.2,0.090230294868119
1990-03-15,0,4.37,0.0865904315931842
1990-03-16,0,4.31,0.0879314338523707
1990-03-17,0,4.49,0.0915712971273055
1990-03-18,0,4.03,0.090230294868119
1990-03-19,0,4.22,0.0881230056036831
1990-03-20,0,4.41,0.0898471513654943
1990-03-21,0,4.73,0.0919544406299302
1990-03-22,0,3.22,0.0921460123812425
1990-03-23,0,3.65,0.0954027321535525
1990-03-24,0,3.61,0.0957858756561773
1990-03-25,0,3.25,0.0957858756561773
1990-03-26,0,3.05,0.0957858756561773
1990-03-27,27.352361,3.13,0.0957858756561773
1990-03-28,70.402766,1.48,0.115134622538725
1990-03-29,7.3746486,1.87,1.43487241732954
1990-03-30,4.1169224,2.27,1.64751706128625
1990-03-31,4.5694297,2.8,0.946364451483031
1990-04-01,0,3.06,0.567052383884569
1990-04-02,0.011221517,3.05,0.409963547808439
1990-04-03,0,2.38,0.415710700347809
1990-04-04,0,2.56,0.39463780770345
1990-04-05,0,2.33,0.337166282309744
1990-04-06,0.91267286,2.5,0.304599084586644
1990-04-07,0.6712314,2.38,0.275863321889791
1990-04-08,8.6436669,2.54,0.268200451837296
1990-04-09,10.251477,2.17,0.258621864271679
1990-04-10,0,2.7,0.256706146758555
